ncaa_id,team,player_id,name,year,hometown,high_school,previous_school,height,position,jersey,url,season,latitude,longitude,city,state,county,country,zip,country_2,source
30085,Lancaster Bible,3632,Jessica Hendricks,Sophomore,"Woodbine, Md.",Homeschool/Covenant Life School,NA,"6'1""",Middle,24,https://www.lbcchargers.com/sports/womens-volleyball/roster/jessica-hendricks/3632,2023-2024,39.402352,-77.081821,Woodbine,MD,Carroll County,US,NA,NA,NA
30088,Tex. Permian Basin,5258,Chyra Thompson,Junior,"Killeen, Texas",NA,Arkansas-Fort Smith,"5'10""",Middle,1,https://www.utpbfalcons.com/sports/womens-volleyball/roster/chyra-thompson/5258,2023-2024,31.085833,-97.357099,Killeen,TX,Bell County,US,NA,NA,NA
30088,Tex. Permian Basin,5256,Gabby Gregorski,Junior,"Katy, Texas",NA,UTEP,"5'5""",Defensive,2,https://www.utpbfalcons.com/sports/womens-volleyball/roster/gabby-gregorski/5256,2023-2024,29.837562,-95.733756,Katy,TX,Harris County,US,NA,NA,NA
30088,Tex. Permian Basin,5259,Kennedi Wright,Freshman,"Plano, Texas",Plano East,NA,"5'9""",Outside,3,https://www.utpbfalcons.com/sports/womens-volleyball/roster/kennedi-wright/5259,2023-2024,33.056756,-96.730831,Plano,TX,Collin County,US,NA,NA,NA
30088,Tex. Permian Basin,5257,Canyen Rodriguez,Sophomore,"Portland, Texas",NA,Molloy,"5'10""",Setter,4,https://www.utpbfalcons.com/sports/womens-volleyball/roster/canyen-rodriguez/5257,2023-2024,27.87725,-97.32388,Portland,TX,San Patricio County,US,NA,NA,NA
30088,Tex. Permian Basin,5244,Devin Alcoser,Senior,"Houston, Texas",Mayde Creek,NA,"5'3""",Setter/,6,https://www.utpbfalcons.com/sports/womens-volleyball/roster/devin-alcoser/5244,2023-2024,29.813142,-95.309789,Houston,TX,Harris County,US,NA,NA,NA
30088,Tex. Permian Basin,5255,Aaliyah Gray,Junior,"Lubbock, Texas",NA,Lubbock Christian,"5'8""",Outside,7,https://www.utpbfalcons.com/sports/womens-volleyball/roster/aaliyah-gray/5255,2023-2024,33.588771,-101.850445,Lubbock,TX,Lubbock County,US,NA,NA,NA
30088,Tex. Permian Basin,5249,Jenna Gray,Sophomore,"Pearland, Texas",Pearland,NA,"5'6""",Setter,8,https://www.utpbfalcons.com/sports/womens-volleyball/roster/jenna-gray/5249,2023-2024,29.561554,-95.279739,Pearland,TX,Brazoria County,US,NA,NA,NA
30088,Tex. Permian Basin,5253,Mya Black,Freshman,"Lewisville, Texas",Lewisville,NA,"6'3""",Right,10,https://www.utpbfalcons.com/sports/womens-volleyball/roster/mya-black/5253,2023-2024,33.20743,-97.116282,Lewisville,TX,Denton County,US,NA,NA,NA
30088,Tex. Permian Basin,5251,Stephanie Sanchez,Senior,"El Paso, Texas",Eastlake,NA,"6'0""",Outside,11,https://www.utpbfalcons.com/sports/womens-volleyball/roster/stephanie-sanchez/5251,2023-2024,31.763608,-106.484592,El Paso,TX,El Paso County,US,NA,NA,NA
30088,Tex. Permian Basin,5252,Logan Terrazas,Senior,"Big Spring, Texas",Big Spring,Midland College,"6'0""",Outside,12,https://www.utpbfalcons.com/sports/womens-volleyball/roster/logan-terrazas/5252,2023-2024,32.278703,-101.457761,Big Spring,TX,Howard County,US,NA,NA,NA
30088,Tex. Permian Basin,5254,Reann Cato,Junior,"Crestview, Fla.",NA,Auburn-Montgomery,"5'0""",Defensive,13,https://www.utpbfalcons.com/sports/womens-volleyball/roster/reann-cato/5254,2023-2024,30.763783,-86.591616,Crestview,FL,Okaloosa County,US,NA,NA,NA
30088,Tex. Permian Basin,5245,April Egwu,Junior,"Little Elm, Texas",Little Elm,NA,"6'0""",Middle,14,https://www.utpbfalcons.com/sports/womens-volleyball/roster/april-egwu/5245,2023-2024,33.17679,-96.958293,Little Elm,TX,Denton County,US,NA,NA,NA
30088,Tex. Permian Basin,5246,Grace Feddern,Sophomore,"Desoto, Texas",DasChe,NA,"5'10""",Outside,16,https://www.utpbfalcons.com/sports/womens-volleyball/roster/grace-feddern/5246,2023-2024,32.599427,-96.864075,Desoto,TX,Dallas County,US,NA,NA,NA
30088,Tex. Permian Basin,5248,Jadyn Gillespie,Sophomore,"Fort Worth, Texas",Chisolm Trail,NA,"5'8""",Defensive,18,https://www.utpbfalcons.com/sports/womens-volleyball/roster/jadyn-gillespie/5248,2023-2024,32.771419,-97.291484,Fort Worth,TX,Tarrant County,US,NA,NA,NA
30088,Tex. Permian Basin,5247,Gloria Geurin,Senior,"Corpus Christi, Texas",Flower Bluff,Ranger College,"5'10""",Outside,20,https://www.utpbfalcons.com/sports/womens-volleyball/roster/gloria-geurin/5247,2023-2024,27.797802,-97.399067,Corpus Christi,TX,Nueces County,US,NA,NA,NA
30088,Tex. Permian Basin,5250,Cassandra Rother,Senior,"Fresno, California",Clovis West,Caldwell College,"5'11""",Middle,22,https://www.utpbfalcons.com/sports/womens-volleyball/roster/cassandra-rother/5250,2023-2024,36.8411,-119.801015,Fresno,CA,Fresno County,US,NA,NA,NA
30092,Flagler,9552,Amelia Fitzpatrick,Freshman,"Ocala, Fla.",NA,Trinity Catholic HS,"5'9""",Setter,0,https://www.flaglerathletics.com/sports/womens-volleyball/roster/amelia-fitzpatrick/9552,2023-2024,29.198907,-82.087425,Ocala,FL,Marion County,US,NA,NA,NA
30092,Flagler,9558,Ella Wicker,Freshman,"Woodstock, Ill.",NA,Woodstock HS,"5'5""",Libero/Defensive,2,https://www.flaglerathletics.com/sports/womens-volleyball/roster/ella-wicker/9558,2023-2024,42.320271,-88.462832,Woodstock,IL,McHenry County,US,NA,NA,NA
30092,Flagler,9547,Brooke Singleton,Junior,"Kissimmee, Fla.",NA,St. Cloud HS,"5'4""",Defensive,4,https://www.flaglerathletics.com/sports/womens-volleyball/roster/brooke-singleton/9547,2023-2024,28.30639,-81.425522,Kissimmee,FL,Osceola County,US,NA,NA,NA
30092,Flagler,9551,Meredith Dixon,Sophomore,"Fort Lauderdale, Fla.",NA,University of New Hampshire,"6'1""",Right,5,https://www.flaglerathletics.com/sports/womens-volleyball/roster/meredith-dixon/9551,2023-2024,26.121323,-80.127909,Fort Lauderdale,FL,Broward County,US,NA,NA,NA
30092,Flagler,9557,Colby Stempkowski,Junior,"Altamonte Springs, Fla.",NA,Saint Leo University,"6'0""",Middle,6,https://www.flaglerathletics.com/sports/womens-volleyball/roster/colby-stempkowski/9557,2023-2024,28.666625,-81.365039,Altamonte Springs,FL,Seminole County,US,NA,NA,NA
30092,Flagler,9542,Cameron Fenner,Junior,"Jacksonville, Fla.",NA,Bishop Kenny HS,"5'8""",Setter,8,https://www.flaglerathletics.com/sports/womens-volleyball/roster/cameron-fenner/9542,2023-2024,30.389438,-81.680806,Jacksonville,FL,Duval County,US,NA,NA,NA
30092,Flagler,9544,Jordan Norwood,Junior,"Friendswood, Texas",NA,Friendswood HS,"5'10""",Right,10,https://www.flaglerathletics.com/sports/womens-volleyball/roster/jordan-norwood/9544,2023-2024,29.515074,-95.192133,Friendswood,TX,Galveston County,US,NA,NA,NA
30092,Flagler,9541,Molly Boyd,Junior,"Chicago, Ill.",NA,Mother McAuley Liberal Arts HS,"6'3""",Middle,12,https://www.flaglerathletics.com/sports/womens-volleyball/roster/molly-boyd/9541,2023-2024,41.88531,-87.62213,Chicago,IL,Cook County,US,NA,NA,NA
30092,Flagler,9540,Jordan Berglin,Junior,"Pewaukee, Wis.",NA,Pewaukee HS,"5'10""",Outside,13,https://www.flaglerathletics.com/sports/womens-volleyball/roster/jordan-berglin/9540,2023-2024,43.080185,-88.264875,Pewaukee,WI,Waukesha County,US,NA,NA,NA
30092,Flagler,9543,Edie Lamoreaux,Junior,"New Braunfels, Texas",NA,New Braunfels HS,"5'6""",Libero,16,https://www.flaglerathletics.com/sports/womens-volleyball/roster/edie-lamoreaux/9543,2023-2024,29.696878,-98.070726,New Braunfels,TX,Guadalupe County,US,NA,NA,NA
30092,Flagler,9555,Maeson Peterson,Freshman,"Virginia Beach, Va.",NA,Kellam HS,"6'1""",Outside,18,https://www.flaglerathletics.com/sports/womens-volleyball/roster/maeson-peterson/9555,2023-2024,36.844004,-76.12036,Virginia Beach,VA,Virginia Beach City,US,NA,NA,NA
30092,Flagler,9554,Lainee Mack,Freshman,"Louisville, Ky.",NA,Sacred Heart Academy,"5'8""",Setter,21,https://www.flaglerathletics.com/sports/womens-volleyball/roster/lainee-mack/9554,2023-2024,38.25247,-85.753812,Louisville,KY,Jefferson County,US,NA,NA,NA
30092,Flagler,9549,Cassidy Bloom,Sophomore,"Naples, Fla.",NA,University of Albany,"5'9""",Outside,24,https://www.flaglerathletics.com/sports/womens-volleyball/roster/cassidy-bloom/9549,2023-2024,26.032137,-81.761821,Naples,FL,Collier County,US,NA,NA,NA
30092,Flagler,9553,Gracie Fleming,Freshman,"Denver, Colo.",NA,Cherry Creek HS,"5'11""",Middle,25,https://www.flaglerathletics.com/sports/womens-volleyball/roster/gracie-fleming/9553,2023-2024,42.01777,-93.31521,Colo,IA,Story County,US,NA,NA,NA
30093,AUM,3543,Kaleigh Fitzgerald,Senior,"Waukesha, Wis.",NA,Albany,"5'9""",Libero,6,https://www.aumathletics.com/sports/womens-volleyball/roster/kaleigh-fitzgerald/3543,2023-2024,43.022155,-88.204676,Waukesha,WI,Waukesha County,US,NA,NA,NA
30093,AUM,3482,Taylor Lewis,Freshman,"Alpharetta, Ga.",NA,NA,"5'7""",Libero,10,https://www.aumathletics.com/sports/womens-volleyball/roster/taylor-lewis/3482,2023-2024,34.112373,-84.30205,Alpharetta,GA,Fulton County,US,NA,NA,NA
30093,AUM,3471,Campbell Gash,Sophomore,"Lexington, Ky.",NA,Dunbar HS,"5'7""",Setter,14,https://www.aumathletics.com/sports/womens-volleyball/roster/campbell-gash/3471,2023-2024,38.016674,-84.486043,Lexington,KY,Fayette County,US,NA,NA,NA
30093,AUM,3476,Emily Brown,Freshman,"Canton, Ga.",NA,NA,"5'9""",Outside,15,https://www.aumathletics.com/sports/womens-volleyball/roster/emily-brown/3476,2023-2024,34.250547,-84.49093,Canton,GA,Cherokee County,US,NA,NA,NA
30093,AUM,3481,Maya Thompson,Junior,"Chicago, Ill.",NA,Alabama State,"6'0""",Middle,16,https://www.aumathletics.com/sports/womens-volleyball/roster/maya-thompson/3481,2023-2024,41.88531,-87.62213,Chicago,IL,Cook County,US,NA,NA,NA
30095,Utah Tech,8988,Adee Butler,Freshman,"Pocatello, Idaho",Century HS,NA,"6'0""",Outside,1,https://www.utahtechtrailblazers.com/sports/womens-volleyball/roster/adee-butler/8988,2023-2024,42.904933,-112.380079,Pocatello,ID,Bannock County,US,NA,NA,NA
30095,Utah Tech,8989,Taylor Snow,Sophomore,"Salem, Utah",Salem Hills HS,New Mexico State,"6'1""",Middle,2,https://www.utahtechtrailblazers.com/sports/womens-volleyball/roster/taylor-snow/8989,2023-2024,40.011274,-111.599759,Salem,UT,Utah County,US,NA,NA,NA
30095,Utah Tech,8985,Hannah Howard,Senior,"Bountiful, Utah",Farmington HS,NA,"6'0""",Outside,3,https://www.utahtechtrailblazers.com/sports/womens-volleyball/roster/hannah-howard/8985,2023-2024,40.874038,-111.870994,Bountiful,UT,Davis County,US,NA,NA,NA
30095,Utah Tech,8983,Kate Hardy,Senior,"Fruitland, Idaho",Fruitland HS,NA,"6'1""",Middle,4,https://www.utahtechtrailblazers.com/sports/womens-volleyball/roster/kate-hardy/8983,2023-2024,43.974615,-116.900775,Fruitland,ID,Payette County,US,NA,NA,NA
30095,Utah Tech,8990,Kasidy Blumenthal,Junior,"Orem, Utah",Orem HS,Kent State,"5'11""",Outside,5,https://www.utahtechtrailblazers.com/sports/womens-volleyball/roster/kasidy-blumenthal/8990,2023-2024,40.311353,-111.72496,Orem,UT,Utah County,US,NA,NA,NA
30095,Utah Tech,8996,Sydney Reese,Freshman,"Logandale, Nev.",Moapa Valley HS,NA,"6'2""",Outside,7,https://www.utahtechtrailblazers.com/sports/womens-volleyball/roster/sydney-reese/8996,2023-2024,36.593525,-114.468251,Logandale,NV,Clark County,US,NA,NA,NA
30095,Utah Tech,8984,Kendyl Holt,Sophomore,"Buckeye, Ariz.",Trivium Prep Academy,NA,"5'8""",Libero/Defensive,8,https://www.utahtechtrailblazers.com/sports/womens-volleyball/roster/kendyl-holt/8984,2023-2024,33.37032,-112.58378,Buckeye,AZ,Maricopa County,US,NA,NA,NA
30095,Utah Tech,8987,Emma Ricks,Senior,"Alpine, Utah",Lone Peak HS,USU-Eastern,"5'6""",Libero/Defensive,9,https://www.utahtechtrailblazers.com/sports/womens-volleyball/roster/emma-ricks/8987,2023-2024,40.459133,-111.773164,Alpine,UT,Utah County,US,NA,NA,NA
30095,Utah Tech,8992,Meg Carter,Sophomore,"Hurricane, Utah",Hurricane HS,Snow College,"6'0""",Setter,10,https://www.utahtechtrailblazers.com/sports/womens-volleyball/roster/meg-carter/8992,2023-2024,37.145366,-113.367458,Hurricane,UT,Washington County,US,NA,NA,NA
30095,Utah Tech,8986,Taela Laufiso,Fifth Year,"West Jordan, Utah",Copper Hills HS,Snow College,"6'0""",Setter,12,https://www.utahtechtrailblazers.com/sports/womens-volleyball/roster/taela-laufiso/8986,2023-2024,40.622887,-111.964564,West Jordan,UT,Salt Lake County,US,NA,NA,NA
30095,Utah Tech,8982,Kaycee Bugas,Sophomore,"Mountain View, Wyo.",Mountain View HS,NA,"5'6""",Defensive,13,https://www.utahtechtrailblazers.com/sports/womens-volleyball/roster/kaycee-bugas/8982,2023-2024,37.189396,-121.705327,Mountain View,CA,Santa Clara County,US,NA,NA,NA
30095,Utah Tech,8991,Marley Roe,Freshman,"Honolulu, Hawai'i",Kamehameha Kaplama HS,NA,"5'8""",Setter,15,https://www.utahtechtrailblazers.com/sports/womens-volleyball/roster/marley-roe/8991,2023-2024,21.316548,-157.845053,Honolulu,HI,Honolulu County,US,NA,NA,NA
30095,Utah Tech,9011,Elise Porter,Freshman,"South Jordan, Utah",Bingham HS,NA,"6'1""",Right,16,https://www.utahtechtrailblazers.com/sports/womens-volleyball/roster/elise-porter/9011,2023-2024,40.554098,-111.953891,South Jordan,UT,Salt Lake County,US,NA,NA,NA
30095,Utah Tech,8997,Mya Laufiso,Freshman,"West Jordan, Utah",Copper Hills HS,NA,"5'6""",Libero/Defensive,18,https://www.utahtechtrailblazers.com/sports/womens-volleyball/roster/mya-laufiso/8997,2023-2024,40.622887,-111.964564,West Jordan,UT,Salt Lake County,US,NA,NA,NA
30095,Utah Tech,8994,Kennedi Knudsen,Sophomore,"Gunnison, Utah",Gunnison HS,USU-Eastern,"5'11""",Outside,23,https://www.utahtechtrailblazers.com/sports/womens-volleyball/roster/kennedi-knudsen/8994,2023-2024,39.136318,-111.845821,Gunnison,UT,Sanpete County,US,NA,NA,NA
30105,Ark.-Fort Smith,2156,Taylor Lintz,Senior,"Columbiaville,  Mich.",Davison H.S.,NA,"5'7""",Defensive,3,https://www.uafortsmithlions.com/sports/womens-volleyball/roster/taylor-lintz/2156,2023-2024,43.15669,-83.41051,Columbiaville,MI,Lapeer County,US,NA,NA,NA
30105,Ark.-Fort Smith,2159,Chloe Price,Senior,"Siloam Springs, Ark.",Siloam Springs H.S.,Hutchinson CC,"5'8""",Setter,4,https://www.uafortsmithlions.com/sports/womens-volleyball/roster/chloe-price/2159,2023-2024,37.432335,-76.601616,Ark,VA,Gloucester County,US,NA,NA,NA
30105,Ark.-Fort Smith,2157,Reagan  Macha,Senior,"Wichita Falls, Texas",Notre Dame Catholic H.S.,NA,"5'8""",Outside,5,https://www.uafortsmithlions.com/sports/womens-volleyball/roster/reagan-macha/2157,2023-2024,33.905544,-98.479881,Wichita Falls,TX,Wichita County,US,NA,NA,NA
30105,Ark.-Fort Smith,2151,Nyia Anderson,Redshirt Junior,"Grand Prairie, Texas",South Grand Prairie H.S.,Texas Wesleyan,"5'8""",Outside,11,https://www.uafortsmithlions.com/sports/womens-volleyball/roster/nyia-anderson/2151,2023-2024,32.776671,-97.009389,Grand Prairie,TX,Dallas County,US,NA,NA,NA
30111,Covenant,4801,Tori Moffatt,Senior,"Huntsville, Ala.",Excalibur Christian,NA,"5'7""",OH/DS,1,https://www.covenant.edu/sports/womens-volleyball/roster/tori-moffatt/4801,2023-2024,34.718428,-86.556439,Huntsville,AL,Madison County,US,NA,NA,NA
30111,Covenant,4820,Kyla Bailey,Senior,"St. Augustine, Fla.",Homeschool,NA,"5'11""",OH,2,https://www.covenant.edu/sports/womens-volleyball/roster/kyla-bailey/4820,2023-2024,29.918235,-81.367087,Saint Augustine,FL,St. Johns County,US,NA,NA,NA
30111,Covenant,4812,Amber Snook,Sophomore,"Arroyo Grande, Calif.",Mission College Prep,NA,"5'6""",S,4,https://www.covenant.edu/sports/womens-volleyball/roster/amber-snook/4812,2023-2024,35.176005,-120.476742,Arroyo Grande,CA,San Luis Obispo County,US,NA,NA,NA
30111,Covenant,4805,Kinsley Kleinmann,Sophomore,"Cross Plains, Tenn.",Christian Community Schools,NA,"5'7""",OH,6,https://www.covenant.edu/sports/womens-volleyball/roster/kinsley-kleinmann/4805,2023-2024,43.11444,-89.65568,Cross Plains,WI,Dane County,US,NA,NA,NA
30111,Covenant,4806,Kiersten  Hay,Freshman,"Spring, Texas",Klein High School,NA,"5'5""",DS,7,https://www.covenant.edu/sports/womens-volleyball/roster/kiersten-hay/4806,2023-2024,30.062169,-95.383966,Spring,TX,Harris County,US,NA,NA,NA
30111,Covenant,4814,Anissa Snyder,Sophomore,"Powder Springs, Ga.",Harrison,NA,"5'6""",DS,8,https://www.covenant.edu/sports/womens-volleyball/roster/anissa-snyder/4814,2023-2024,33.91351,-84.685885,Powder Springs,GA,Cobb County,US,NA,NA,NA
30111,Covenant,4803,Reagan Keener,Senior,"Woodstock, Ga.",River Ridge,NA,"5'10""",OH/RS,9,https://www.covenant.edu/sports/womens-volleyball/roster/reagan-keener/4803,2023-2024,34.127398,-84.481787,Woodstock,GA,Cherokee County,US,NA,NA,NA
30111,Covenant,4809,Ana Vereen,Junior,"Chattanooga, Tenn.",Silverdale Baptist Academy,NA,"5'9""",DS/S,10,https://www.covenant.edu/sports/womens-volleyball/roster/ana-vereen/4809,2023-2024,35.017818,-85.206426,Chattanooga,TN,Hamilton County,US,NA,NA,NA
30111,Covenant,4807,Rachel Bartlett,Senior,"Dover, Fla.",Strawberry Crest,NA,"5'8""",S,11,https://www.covenant.edu/sports/womens-volleyball/roster/rachel-bartlett/4807,2023-2024,39.156376,-75.49549,Dover,DE,Kent County,US,NA,NA,NA
30111,Covenant,4818,Cali  Sandhoff,Freshman,"Lookout Mountain, Ga.",Boyd Buchanan School,NA,"5'10""",S/MB,12,https://www.covenant.edu/sports/womens-volleyball/roster/cali-sandhoff/4818,2023-2024,34.93473,-85.384631,Lookout Mountain,GA,Walker County,US,NA,NA,NA
30111,Covenant,4817,AnaClara  Maik,Freshman,"Boerne, Texas",Bracken Christian,NA,"6'0""",OH/MB,13,https://www.covenant.edu/sports/womens-volleyball/roster/anaclara-maik/4817,2023-2024,29.893137,-98.685719,Boerne,TX,Kendall County,US,NA,NA,NA
30111,Covenant,4816,Sarah  Jennings,Freshman,"Clarkesville, Ga.",Tallulah Falls School,NA,"5'4""",DS,14,https://www.covenant.edu/sports/womens-volleyball/roster/sarah-jennings/4816,2023-2024,34.655918,-83.508274,Clarkesville,GA,Habersham County,US,NA,NA,NA
30111,Covenant,4813,Delaney  Stirm,Freshman,"Bulverde, Texas",Bracken Christian,NA,"5'10""",OH/MB,15,https://www.covenant.edu/sports/womens-volleyball/roster/delaney-stirm/4813,2023-2024,29.776691,-98.46263,Bulverde,TX,Comal County,US,NA,NA,NA
30111,Covenant,4804,Ella Bailey,Sophomore,"St. Augustine, Fla.",Homeschool,NA,"5'10""",RS/OH,16,https://www.covenant.edu/sports/womens-volleyball/roster/ella-bailey/4804,2023-2024,29.918235,-81.367087,Saint Augustine,FL,St. Johns County,US,NA,NA,NA
30111,Covenant,4802,Emma Kalbfleisch,Senior,"Fort Worth, Texas",Trinity Christian,NA,"6'2""",MH,18,https://www.covenant.edu/sports/womens-volleyball/roster/emma-kalbfleisch/4802,2023-2024,32.771419,-97.291484,Fort Worth,TX,Tarrant County,US,NA,NA,NA
30111,Covenant,4808,Kelsey Carman,Junior,"Cleveland, Tenn.",Bradley Central,NA,"5'10""",OH/DS,19,https://www.covenant.edu/sports/womens-volleyball/roster/kelsey-carman/4808,2023-2024,41.489381,-81.667486,Cleveland,OH,Cuyahoga County,US,NA,NA,NA
30111,Covenant,4815,Kennedy  Barber,Freshman,"Chattanooga, Tenn.",Chattanooga Christian,NA,"5'10""",S/RS,21,https://www.covenant.edu/sports/womens-volleyball/roster/kennedy-barber/4815,2023-2024,35.017818,-85.206426,Chattanooga,TN,Hamilton County,US,NA,NA,NA
30123,Academy of Art,4619,Lola Martin,Freshman,"Sonoma, Calif.",NA,Sonoma Valley High School,"6'1""",Outside,3,https://www.artuathletics.com/sports/womens-volleyball/roster/lola-martin/4619,2023-2024,38.255943,-122.476819,Sonoma,CA,Sonoma County,US,NA,NA,NA
30123,Academy of Art,4618,Alohi Garcia,Freshman,"Haleiwa, Hawaii",NA,Waialua High & Intermediate School,"5'10""",Middle,4,https://www.artuathletics.com/sports/womens-volleyball/roster/alohi-garcia/4618,2023-2024,21.5923,-158.10682,Haleiwa,HI,Honolulu County,US,NA,NA,NA
30123,Academy of Art,4620,Crystal Creek,Freshman,"Kyle, Texas",NA,Hays High School,"6'0""",Outside,5,https://www.artuathletics.com/sports/womens-volleyball/roster/crystal-creek/4620,2023-2024,29.996599,-97.83354,Kyle,TX,Hays County,US,NA,NA,NA
30123,Academy of Art,4643,Elyse Day,Sophomore,"Carson, Calif.",NA,University of Dallas,"5'6""",Defensive,6,https://www.artuathletics.com/sports/womens-volleyball/roster/elyse-day/4643,2023-2024,33.813317,-118.261154,Carson,CA,Los Angeles County,US,NA,NA,NA
30123,Academy of Art,4584,Zoe Arnold,Redshirt Freshman,Los Angeles,NA,Penn Foster,"5'10""",Middle,8,https://www.artuathletics.com/sports/womens-volleyball/roster/zoe-arnold/4584,2023-2024,33.973951,-118.248405,Los Angeles,CA,Los Angeles County,US,NA,NA,NA
30123,Academy of Art,4587,Maya McClellan,Graduate Student,"San Carlos, Calif.",NA,Eastern Washington University,"5'10""",Outside,10,https://www.artuathletics.com/sports/womens-volleyball/roster/maya-mcclellan/4587,2023-2024,37.496461,-122.272556,San Carlos,CA,San Mateo County,US,NA,NA,NA
30123,Academy of Art,4586,Nina Garcia,Junior,Las Vegas,NA,Southwest Career and Technical Academy,"5'4""",Setter/Defensive,11,https://www.artuathletics.com/sports/womens-volleyball/roster/nina-garcia/4586,2023-2024,36.17372,-115.10647,Las Vegas,NV,Clark County,US,NA,NA,NA
30123,Academy of Art,4585,Kaia Fittz,Sophomore,"Redondo Beach, Calif.",NA,Redondo Union High School,"6'1""",Middle,14,https://www.artuathletics.com/sports/womens-volleyball/roster/kaia-fittz/4585,2023-2024,33.830006,-118.387124,Redondo Beach,CA,Los Angeles County,US,NA,NA,NA
30123,Academy of Art,4615,Chandra Reed,Graduate Student,"Thrall, Texas",NA,UT Permian Basin,"6'0""",Middle,17,https://www.artuathletics.com/sports/womens-volleyball/roster/chandra-reed/4615,2023-2024,30.546326,-97.236259,Thrall,TX,Williamson County,US,NA,NA,NA
30123,Academy of Art,4642,Sofia Stemberga,Junior,San Francisco,NA,College of San Mateo,"5'10""",Right,21,https://www.artuathletics.com/sports/womens-volleyball/roster/sofia-stemberga/4642,2023-2024,37.776646,-122.417481,San Francisco,CA,San Francisco County,US,NA,NA,NA
30123,Academy of Art,4616,LC-Reece Nakagawa,Freshman,"Mililani, Hawaii",NA,Mililani High School,"5'7""",Libero,23,https://www.artuathletics.com/sports/womens-volleyball/roster/lc-reece-nakagawa/4616,2023-2024,20.24232,-155.83323,Hawi,HI,Hawaii County,US,NA,NA,NA
30123,Academy of Art,4644,Aliyah Spencer,Freshman,"Corona, Calif.",NA,Centennial High School,"6'2""",Middle,35,https://www.artuathletics.com/sports/womens-volleyball/roster/aliyah-spencer/4644,2023-2024,33.752886,-116.055617,Corona,CA,Riverside County,US,NA,NA,NA
30125,Minot St.,8378,Jaina Macaulay,Sophomore,"Clarkston, Mich.",Lake Orion HS,NA,"5'7""",Setter,2,https://www.msubeavers.com/sports/womens-volleyball/roster/jaina-macaulay/8378,2023-2024,33.810953,-84.23797,Clarkston,GA,Dekalb County,US,NA,NA,NA
30125,Minot St.,8397,Milena Cernjanski,Junior,"Belgrade, Serbia",Zemun Gymnasium,New Mexico Junior College,"5'8""",Setter/Defensive,5,https://www.msubeavers.com/sports/womens-volleyball/roster/milena-cernjanski/8397,2023-2024,45.77576,-111.17718,Belgrade,MT,Gallatin County,US,NA,NA,NA
30125,Minot St.,8395,Taylor Wyatt,Junior,"Las Vegas, Nev.",Shadow Ridge HS,NA,"6'2""",Middle,12,https://www.msubeavers.com/sports/womens-volleyball/roster/taylor-wyatt/8395,2023-2024,36.17372,-115.10647,Las Vegas,NV,Clark County,US,NA,NA,NA
30125,Minot St.,8367,Paige Ammerman,Junior,"Durango, Colo.",Durango HS,NA,"5'10""",Right,13,https://www.msubeavers.com/sports/womens-volleyball/roster/paige-ammerman/8367,2023-2024,42.01777,-93.31521,Colo,IA,Story County,US,NA,NA,NA
30125,Minot St.,8393,Savannah Wilson,Redshirt Sophomore,"Littleton, Colo.",Columbine HS,NA,"6'2""",Middle,16,https://www.msubeavers.com/sports/womens-volleyball/roster/savannah-wilson/8393,2023-2024,42.01777,-93.31521,Colo,IA,Story County,US,NA,NA,NA
30125,Minot St.,8387,Chloe Sherman,Redshirt Freshman,"Spokane, Wash.",Mead HS,NA,"5'10""",Outside,20,https://www.msubeavers.com/sports/womens-volleyball/roster/chloe-sherman/8387,2023-2024,47.66264,-117.435997,Spokane,WA,Spokane County,US,NA,NA,NA
30126,Notre Dame (OH),11062,Jayme Zoeckler,Junior,"Northfield, Ohio",Trinity High School,NA,"5'9""",Defensive,2,https://www.notredamefalcons.com/sports/womens-volleyball/roster/jayme-zoeckler/11062,2023-2024,41.306454,-81.54079,Northfield,OH,Summit County,US,NA,NA,NA
30126,Notre Dame (OH),11059,Molly Stayer,Sophomore,"Mentor, Ohio",Mentor High School,NA,"5'9""",Outside,3,https://www.notredamefalcons.com/sports/womens-volleyball/roster/molly-stayer/11059,2023-2024,41.679291,-81.328779,Mentor,OH,Lake County,US,NA,NA,NA
30126,Notre Dame (OH),11054,Kelly Ponzani,Junior,"Wickliffe, Ohio",Wickliffe High School,Lakeland Community College,"5'6""",Defensive,4,https://www.notredamefalcons.com/sports/womens-volleyball/roster/kelly-ponzani/11054,2023-2024,41.597299,-81.458638,Wickliffe,OH,Lake County,US,NA,NA,NA
30126,Notre Dame (OH),11060,Reagan Stempin,Sophomore,"Harrison Township, Mich",Regina High School,NA,"5'10""",Setter,8,https://www.notredamefalcons.com/sports/womens-volleyball/roster/reagan-stempin/11060,2023-2024,42.587734,-82.821517,Harrison Township,MI,Macomb County,US,NA,NA,NA
30126,Notre Dame (OH),11052,Kelsie Palmer,Senior,"Monroeville, Ohio",Monroeville High School,NA,"5'9""",Right,10,https://www.notredamefalcons.com/sports/womens-volleyball/roster/kelsie-palmer/11052,2023-2024,41.192976,-82.696315,Monroeville,OH,Huron County,US,NA,NA,NA
30126,Notre Dame (OH),11043,Samantha Comer,Junior,"Galion, Ohio",Galion High School,NA,"5'8""",Outside,11,https://www.notredamefalcons.com/sports/womens-volleyball/roster/samantha-comer/11043,2023-2024,40.746972,-82.823,Galion,OH,Crawford County,US,NA,NA,NA
